0.000000000000000000e+00,1.759788825340958803e-05,3.519577650681918147e-04,1.759788825340958803e-05,1.583809942806863058e-04,8.095028596568411847e-04,2.152221733391992964e-02,3.435107787065552060e-02,1.759788825340958803e-05,1.136823581170259487e-02,1.548614166300043855e-03,4.575450945886493158e-04,4.047514298284205924e-04,9.539815222173338161e-02,1.407831060272767042e-04,0.000000000000000000e+00,2.463704355477342595e-03,3.097228332600087709e-03,2.692476902771667388e-03,3.519577650681917605e-05,4.628244610646722532e-03,1.759788825340958803e-05,2.762868455785305686e-03,1.935767707875054818e-04,5.279366476022877085e-05,4.645842498900131998e-03,1.249450065992080980e-03,1.636603607567091835e-03,4.468103827540695350e-02,3.134183897932247415e-02,1.935767707875054818e-04,2.006159260888693441e-03,3.167619885613726007e-03,1.124505059392872861e-02,1.566212054553453538e-03,5.455345358556973508e-04,2.815662120545534084e-04,4.223493180818301343e-03,2.111746590409150834e-04,5.807303123625164997e-04,1.407831060272767042e-04,1.055873295204575417e-04,-5.279366476022877085e-05,3.519577650681917605e-05,2.287725472943246579e-04,1.759788825340958803e-05,1.231852177738671297e-04,1.759788825340958803e-05,1.759788825340958803e-05,1.759788825340958803e-05,1.759788825340958803e-05,8.798944126704795368e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.279366476022877085e-05,8.798944126704795368e-05,3.871535415750109637e-04,0.000000000000000000e+00,1.935767707875054818e-04,3.519577650681917605e-05,5.279366476022877085e-05,2.287725472943246579e-04,7.039155301363835210e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.759788825340958803e-05,8.798944126704795368e-05,1.759788825340958803e-05,3.519577650681917605e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.759788825340958803e-05,1.759788825340958803e-05,1.583809942806863058e-04,5.631324241091068168e-04,4.223493180818301668e-04,0.000000000000000000e+00,1.759788825340958803e-05,5.279366476022877085e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.519577650681917605e-05,7.039155301363836294e-04
1.759788825340958803e-05,0.000000000000000000e+00,4.751429828420589445e-04,3.519577650681917605e-05,2.463704355477342595e-04,6.863176418829739465e-04,2.287725472943246579e-04,5.455345358556973508e-04,5.103387593488780934e-04,5.279366476022877085e-05,1.636603607567091835e-03,-1.935767707875054818e-04,5.437747470303563174e-03,1.759788825340959074e-04,3.695556533216013892e-04,5.631324241091068168e-04,1.847778266608006946e-03,3.167619885613726116e-04,1.003079630444346721e-03,1.759788825340958803e-05,3.519577650681918147e-04,1.478222613286405557e-03,2.815662120545534084e-04,2.410910690717113763e-03,2.692476902771667388e-03,8.482182138143421618e-03,3.630444346678397827e-02,-2.815662120545534084e-04,6.863176418829739465e-04,7.039155301363835210e-05,2.094148702155741205e-03,5.455345358556973508e-04,3.519577650681917605e-05,2.287725472943246579e-04,1.460624725032996091e-03,7.391113066432027784e-04,5.631324241091068168e-04,5.103387593488780934e-04,4.047514298284205924e-04,5.807303123625164997e-04,1.055873295204575417e-04,5.455345358556973508e-04,8.095028596568411847e-04,1.020677518697756187e-03,2.111746590409150834e-04,7.039155301363835210e-05,2.111746590409150834e-04,1.055873295204575417e-04,7.039155301363835210e-05,1.759788825340958803e-05,6.968763748350197129e-03,6.335239771227452231e-04,8.798944126704795368e-05,7.039155301363835210e-05,1.231852177738671297e-04,-1.407831060272767042e-04,2.058952925648921840e-03,7.039155301363835210e-05,-7.039155301363835210e-05,8.271007479102506508e-04,-1.231852177738671297e-04,5.332160140783105511e-03,3.343598768147821860e-04,7.039155301363835210e-05,7.567091948966123529e-04,0.000000000000000000e+00,1.055873295204575417e-04,4.047514298284205924e-04,-1.583809942806863058e-04,2.287725472943246579e-04,4.223493180818301668e-04,5.279366476022876679e-04,1.812582490101187797e-03,1.882974043114825878e-03,6.264848218213814150e-03,5.124505059392872597e-02,4.223493180818301668e-04,1.231852177738671297e-04,7.039155301363835210e-05,3.396392432908050367e-03,2.111746590409150834e-04,0.000000000000000000e+00,1.935767707875054818e-04,1.443026836779586191e-03
3.519577650681918147e-04,4.751429828420589445e-04,0.000000000000000000e+00,8.798944126704795368e-05,5.631324241091068168e-04,3.765948086229651756e-03,4.862296524417069471e-02,2.208534975802903255e-02,4.047514298284205924e-04,-1.145622525296964220e-02,4.557853057633083800e-03,2.639683238011438339e-04,4.821821381434227526e-03,1.458864936207654971e-02,8.271007479102506508e-04,-8.798944126704795368e-05,7.028596568411789314e-02,5.332160140783105511e-03,9.062912450505937467e-03,5.279366476022876679e-04,2.365156181258248891e-02,8.446986361636603336e-04,1.635723713154421388e-01,2.094148702155741205e-03,5.807303123625164997e-04,1.928024637043554701e-01,1.368411790585129795e-01,2.161020677518697350e-02,1.770347558293004775e-02,1.955125384953805209e-02,2.586889573251209724e-03,4.117905851297843679e-03,2.463704355477342595e-04,8.271007479102506508e-04,7.109546854377473725e-03,2.278926528816541813e-02,8.570171579410470683e-03,1.230092388913330351e-02,4.909810822701275723e-03,4.610646722393312198e-03,7.919049714034315018e-04,4.100307963044435081e-03,1.668279806423229178e-02,3.026836779586449411e-03,1.847778266608006946e-03,5.631324241091068168e-04,2.358117025956884931e-03,2.991641003079630371e-04,3.167619885613726116e-04,5.279366476022877085e-05,1.759788825340959074e-04,1.606687197536295353e-02,5.279366476022877085e-05,2.639683238011438339e-04,6.335239771227452231e-04,7.743070831500219273e-04,-4.610646722393312198e-03,2.287725472943246579e-04,-3.871535415750109637e-04,2.041355037395512374e-03,3.695556533216013892e-04,2.886053673559172382e-03,2.921249450065992181e-03,3.343598768147821860e-04,1.583809942806863058e-04,3.977122745270567084e-03,9.326880774307083144e-04,5.402551693796743375e-03,3.871535415750109637e-04,-1.425428948526176725e-03,3.871535415750109637e-04,7.707875054993399908e-03,1.337439507259128744e-03,4.223493180818301668e-04,1.867135943686757532e-02,2.706555213374394614e-02,-2.076550813902331739e-03,1.267047954245490446e-03,7.039155301363835210e-05,2.798064232292124618e-03,3.871535415750109637e-04,0.000000000000000000e+00,-5.631324241091068168e-04,4.012318521777386883e-03
1.759788825340958803e-05,3.519577650681917605e-05,8.798944126704795368e-05,0.000000000000000000e+00,2.745270567531895786e-03,1.161460624725032913e-02,6.880774307083149799e-03,1.379674439067311680e-02,4.258688957325121142e-03,2.771667399912010332e-02,3.959524857017157617e-03,1.698196216454025617e-02,3.449186097668279199e-03,4.557853057633083800e-03,5.120985481742190183e-03,3.343598768147821860e-04,3.519577650681918147e-04,2.516498020237570993e-03,8.095028596568411847e-04,1.330400351957765001e-02,1.055873295204575336e-03,8.798944126704795910e-04,7.567091948966123529e-04,1.763308402991640988e-02,4.399472063352397955e-04,5.455345358556973508e-04,4.065112186537615281e-03,3.123625164980202082e-02,2.217333919929608335e-03,2.991641003079630371e-04,1.196656401231852148e-03,4.821821381434227526e-03,0.000000000000000000e+00,8.798944126704795910e-04,1.610206775186977593e-02,-3.572371315442146762e-03,-1.020677518697756187e-03,-1.654201495820501302e-03,-1.935767707875054818e-04,6.511218653761547542e-03,4.047514298284205924e-04,1.073471183457985019e-03,-3.079630444346678243e-03,-1.443026836779586191e-03,-2.287725472943246579e-04,-1.055873295204575417e-04,3.695556533216013892e-03,1.759788825340959074e-04,2.463704355477342595e-04,5.279366476022877085e-05,-1.759788825340958803e-05,3.695556533216013892e-04,6.792784865816100734e-03,7.391113066432027784e-04,3.765948086229651756e-03,4.505059392872854535e-03,1.997360316761988275e-02,1.161460624725032999e-03,3.114826220853497349e-02,2.322921249450065999e-03,5.754509458864936165e-03,2.622085349758028656e-03,3.906731192256929219e-03,1.654201495820501302e-03,2.111746590409150834e-04,7.039155301363835210e-05,1.583809942806863004e-03,8.974923009238890571e-04,8.288605367355917491e-03,7.567091948966123529e-04,3.167619885613726116e-04,9.502859656841178889e-04,1.025956885173779157e-02,3.167619885613726116e-04,-1.970963484381874076e-03,1.882974043114825878e-03,2.108227012758468605e-02,8.095028596568411847e-04,1.759788825340959074e-04,1.337439507259128744e-03,9.326880774307083144e-04,0.000000000000000000e+00,6.159260888693356487e-04,-4.839419269687636992e-03
1.583809942806863058e-04,2.463704355477342595e-04,5.631324241091068168e-04,2.745270567531895786e-03,0.000000000000000000e+00,2.025516937967443767e-02,2.428508578970523229e-03,2.249010118785745721e-02,2.164540255169379503e-03,1.379674439067311680e-02,1.529256489221293529e-02,1.156181258249010073e-02,1.052353717553893529e-02,6.951165860096787663e-03,1.084029916410030742e-02,1.055873295204575417e-04,1.231852177738671297e-03,4.857017157941046458e-03,1.319841619005719278e-03,4.610646722393312198e-03,2.252529696436427267e-03,3.167619885613726116e-04,2.111746590409150671e-03,4.557853057633083800e-03,8.271007479102506508e-04,1.022437307523097090e-02,5.772107347118344764e-03,1.001319841619005557e-02,4.381874175098988272e-03,3.519577650681918147e-04,2.182138143422789403e-03,1.687637483501979591e-02,3.519577650681917605e-05,3.449186097668279199e-03,5.384953805543334776e-02,8.429388473383193220e-03,2.604487461504619190e-03,6.053673559172898823e-03,2.798064232292124618e-03,2.667839859216893789e-02,4.962604487461504121e-03,2.674879014518257488e-03,4.364276286845578806e-03,1.284645842498899912e-03,1.073471183457985019e-03,3.871535415750109637e-04,4.223493180818301343e-03,8.974923009238890571e-04,4.047514298284205924e-04,8.798944126704795368e-05,8.798944126704795368e-05,5.279366476022876679e-04,9.150901891772986315e-04,7.919049714034315018e-04,3.977122745270567084e-03,2.956445226572811114e-03,1.882974043114826052e-02,8.095028596568411847e-04,1.163220413550373859e-02,2.270127584689837167e-03,3.713154421469423358e-03,4.381874175098988272e-03,3.730752309722833258e-03,2.428508578970523229e-03,2.463704355477342595e-04,1.055873295204575417e-04,2.041355037395512374e-03,1.267047954245490446e-03,3.607567091948965694e-03,3.343598768147821860e-04,1.583809942806863058e-04,1.055873295204575336e-03,3.765948086229651756e-03,5.807303123625164997e-04,3.994720633523977417e-03,4.469863616366036470e-03,7.971843378794543633e-03,8.798944126704795910e-04,2.463704355477342595e-04,2.710074791025076854e-03,1.196656401231852148e-03,1.759788825340958803e-05,1.583809942806863004e-03,3.234491860976682065e-02
8.095028596568411847e-04,6.863176418829739465e-04,3.765948086229651756e-03,1.161460624725032913e-02,2.025516937967443767e-02,0.000000000000000000e+00,2.886053673559172555e-02,2.071447426308842821e-01,9.450065992080949190e-03,1.719841619005719191e-01,2.998680158380994179e-02,7.943686757589089875e-02,2.373955125384953624e-02,4.471623405191376549e-02,4.466344038715353709e-02,7.391113066432027784e-04,6.036075670919489357e-03,1.249450065992080763e-02,6.634403871535415539e-03,2.187417509898811896e-02,5.824901011878574029e-03,1.812582490101187797e-03,7.602287725472943111e-03,2.416190057193136689e-02,2.146942366915970037e-03,3.681478222613286666e-02,1.182578090629124445e-02,4.832380114386273379e-02,1.487021557413110463e-02,3.185217773867135907e-03,5.525736911570611372e-03,4.987241531016277374e-02,1.055873295204575417e-04,9.538055433347996520e-03,3.227276726792784878e-01,-3.285525736911570904e-02,-9.872415310162779845e-03,1.476462824461064610e-02,4.716234051913769862e-03,8.593048834139903336e-02,7.285525736911570120e-03,6.458424989001319144e-03,-5.719313682358116366e-03,-3.185217773867135907e-03,2.358117025956884931e-03,8.974923009238890571e-04,1.170259568851737646e-02,1.372635283765947893e-03,8.798944126704795910e-04,1.231852177738671297e-04,1.935767707875054818e-04,1.759788825340959074e-04,6.968763748350197129e-03,2.006159260888693441e-03,1.613726352837659486e-02,9.291684997800263995e-03,6.891333040035195479e-02,3.941926968763748151e-03,5.610206775186977329e-02,7.003959524857016061e-03,1.949846018477782369e-02,1.194896612406511245e-02,1.006599208095028397e-02,6.634403871535415539e-03,9.326880774307083144e-04,3.343598768147821860e-04,5.332160140783105511e-03,3.589969203695556228e-03,1.603167619885613807e-02,1.777386713594368431e-03,3.871535415750109637e-04,3.238011438627364739e-03,1.638363396392432739e-02,1.337439507259128744e-03,1.472943246810382717e-02,-2.674879014518257488e-03,3.896172459304882846e-02,3.132424109106907075e-03,6.863176418829739465e-04,6.493620765508138944e-03,3.378794544654641335e-03,0.000000000000000000e+00,2.815662120545534518e-03,1.185569731632203916e-01
2.152221733391992964e-02,2.287725472943246579e-04,4.862296524417069471e-02,6.880774307083149799e-03,2.428508578970523229e-03,2.886053673559172555e-02,0.000000000000000000e+00,2.129168499780026147e-01,1.671799384073910984e-03,4.151341838979322185e-01,1.043554773427188623e-02,7.831060272767267905e-03,9.238891333040033862e-03,2.516322041355036898e-01,4.874615046194455924e-03,9.150901891772986315e-04,2.678398592168939468e-02,1.494060712714474250e-02,1.465904091509018931e-02,4.857017157941046458e-03,3.063792344918609897e-02,1.425428948526176725e-03,1.573251209854817367e-02,3.896172459304882846e-02,6.511218653761547976e-04,1.097404311482621936e-01,2.446106467223932782e-02,5.345358556973163200e-01,9.798504179498460087e-02,3.988913330400352120e-01,2.252529696436427267e-03,1.516937967443906556e-02,2.023757149142102908e-03,6.845578530576329999e-03,5.659480862296523834e-02,1.240651121865376030e-02,6.775186977562692135e-03,1.184337879454465392e-02,2.129344478662560571e-03,1.010118785745710464e-02,1.918169819621645461e-03,3.202815662120545373e-03,4.857017157941046458e-03,1.055873295204575336e-03,1.953365596128464610e-03,9.502859656841178889e-04,2.639683238011438556e-03,3.343598768147821860e-04,2.287725472943246579e-04,1.231852177738671297e-04,5.279366476022877085e-05,8.798944126704795910e-04,1.108666959964804168e-03,2.287725472943246579e-04,1.531016278046634389e-03,9.872415310162779845e-03,1.168499780026396873e-02,5.631324241091068168e-04,8.710954685437746411e-03,1.689397272327320667e-03,2.146942366915970037e-03,4.311482622085349541e-03,3.660360756709194526e-03,1.654201495820501302e-03,-3.519577650681917605e-05,3.519577650681917605e-05,9.150901891772986315e-04,9.502859656841178889e-04,2.182138143422789403e-03,-2.217333919929608335e-03,4.575450945886493158e-04,-2.058952925648921840e-03,6.845578530576329999e-03,2.463704355477342595e-04,4.540255169379674334e-03,5.772107347118344764e-03,-2.889573251209854796e-02,1.759788825340958803e-05,3.695556533216013892e-04,1.759788825340959182e-03,7.039155301363836294e-04,0.000000000000000000e+00,2.815662120545534084e-04,1.164980202375714806e-02
3.435107787065552060e-02,5.455345358556973508e-04,2.208534975802903255e-02,1.379674439067311680e-02,2.249010118785745721e-02,2.071447426308842821e-01,2.129168499780026147e-01,0.000000000000000000e+00,8.587769467663880149e-03,4.263088429388472989e-01,4.223493180818301690e-02,1.079102507699076091e-01,2.947646282446106381e-02,5.823317201935768184e-01,5.142102947646282063e-02,5.631324241091068168e-04,5.571491421029475810e-02,3.716673999120105598e-02,3.313682358117025356e-02,3.097228332600087536e-02,2.560492740871095352e-02,1.108666959964804168e-03,4.153101627804663132e-02,2.447866256049274075e-02,2.076550813902331739e-03,1.466256049274086981e-01,1.325120985481742161e-02,6.864936207655079892e-02,1.037219533655961284e-01,5.112186537615485971e-02,8.306203255609326958e-03,1.139111306643202648e-01,1.706995160580730350e-03,3.797624285085789836e-02,4.592696876374834924e-01,3.605807303123625268e-02,4.645842498900131998e-03,2.764628244610646199e-02,6.106467223933128088e-03,8.292124945006598691e-02,6.264848218213814150e-03,7.831060272767267905e-03,1.478222613286405557e-02,2.076550813902331739e-03,2.498900131984161960e-03,1.020677518697756187e-03,1.279366476022877203e-02,1.847778266608006946e-03,9.326880774307083144e-04,1.231852177738671297e-04,3.167619885613726116e-04,1.636603607567091835e-03,7.197536295644522790e-03,2.146942366915970037e-03,1.633084029916409899e-02,9.890013198416189311e-03,8.429388473383193914e-02,4.135503739551253145e-03,7.234491860976681454e-02,7.285525736911570120e-03,2.449626044874615022e-02,1.309282886053673468e-02,1.128024637043554580e-02,8.904531456225252273e-03,1.003079630444346721e-03,3.695556533216013892e-04,4.769027716673998260e-03,4.170699516058072945e-03,2.176858776946766216e-02,2.358117025956884931e-03,5.455345358556973508e-04,4.346678398592168473e-03,1.671799384073911071e-02,-6.687197536295643721e-04,1.553893532776066608e-02,-7.056753189617245327e-03,3.883853937527496220e-02,2.815662120545534518e-03,7.743070831500219273e-04,7.056753189617245327e-03,3.132424109106907075e-03,1.759788825340958803e-05,3.449186097668279199e-03,1.623053233611966573e-01
1.759788825340958803e-05,5.103387593488780934e-04,4.047514298284205924e-04,4.258688957325121142e-03,2.164540255169379503e-03,9.450065992080949190e-03,1.671799384073910984e-03,8.587769467663880149e-03,0.000000000000000000e+00,6.915970083589968731e-03,2.358117025956884931e-03,1.826660800703915413e-02,5.015398152221733387e-03,1.953365596128464610e-03,3.501979762428508031e-03,1.566212054553453538e-03,4.751429828420589445e-04,8.798944126704795910e-04,5.631324241091068168e-04,9.150901891772986532e-03,-1.636603607567091835e-03,4.047514298284205815e-03,-9.678838539375273550e-04,2.970523537175538686e-02,1.390233172019357576e-03,4.205895292564891877e-03,9.186097668279805464e-03,2.375714914210294570e-02,7.039155301363836294e-04,-1.759788825340959074e-04,1.636603607567091835e-03,3.431588209414870166e-03,0.000000000000000000e+00,-1.759788825340958803e-05,2.787505499340078852e-02,2.639683238011438556e-03,7.391113066432027784e-04,1.143862736471623317e-03,1.759788825340959074e-04,4.945006599208094655e-03,4.927408710954685189e-04,5.983282006159260742e-04,2.340519137703475465e-03,8.095028596568411847e-04,2.991641003079630371e-04,1.231852177738671297e-04,3.220413550373954839e-03,3.871535415750109637e-04,1.407831060272767042e-04,1.759788825340958803e-05,4.223493180818301668e-04,3.343598768147821860e-04,3.220413550373954839e-03,1.020677518697756187e-03,4.346678398592168473e-03,4.329080510338759007e-03,2.231412230532335908e-02,4.153101627804663479e-03,1.786185657721073294e-02,1.566212054553453538e-03,7.320721513418389052e-03,3.853937527496699954e-03,3.220413550373954839e-03,2.322921249450065999e-03,2.041355037395512374e-03,-7.039155301363835210e-05,9.502859656841178889e-04,4.751429828420589445e-04,4.469863616366036470e-03,-1.548614166300043855e-03,1.706995160580730350e-03,-1.988561372635283542e-03,2.206775186977562656e-02,6.159260888693356487e-04,3.625164980202375594e-03,1.059392872855257316e-02,-6.282446106467223616e-03,1.091069071711394702e-03,7.039155301363835210e-05,1.601407831060272687e-03,8.622965244170697997e-04,0.000000000000000000e+00,4.399472063352397955e-04,3.209854817421909506e-02
1.136823581170259487e-02,5.279366476022877085e-05,-1.145622525296964220e-02,2.771667399912010332e-02,1.379674439067311680e-02,1.719841619005719191e-01,4.151341838979322185e-01,4.263088429388472989e-01,6.915970083589968731e-03,0.000000000000000000e+00,3.980642322921248977e-02,1.580466344038715110e-01,2.555213374395072512e-02,2.086757589089309195e-01,2.285965684117905600e-02,4.575450945886493158e-04,1.469423669159700650e-02,3.178178618565771774e-02,1.318081830180378201e-02,9.935767707875053922e-02,9.714034315882092915e-03,-3.871535415750109637e-04,1.650681918169819712e-02,1.036515618125824836e-02,1.355037395512538427e-03,-8.672239331280245933e-02,-8.957325120985480671e-03,2.085877694676638583e-01,5.228332600087989140e-02,2.864936207655080849e-02,7.162340519137702123e-03,5.450065992080949800e-02,1.038275406951165870e-03,1.724593048834139816e-02,1.465376154861416369e-01,-1.691157061152661484e-02,-3.519577650681917605e-05,-6.088869335679717755e-03,-3.906731192256929219e-03,3.211614606247250453e-02,3.185217773867135907e-03,5.719313682358116366e-03,-8.376594808622964822e-03,-3.114826220853497175e-03,-9.678838539375273550e-04,-1.143862736471623317e-03,1.073471183457985062e-02,1.284645842498899912e-03,9.502859656841178889e-04,1.759788825340959074e-04,0.000000000000000000e+00,-1.478222613286405557e-03,1.080510338759348675e-02,2.094148702155741205e-03,1.249450065992080763e-02,1.823141223053233520e-02,6.924769027716673464e-02,-3.378794544654641335e-03,1.317025956885173599e-01,7.144742630884293524e-03,1.904091509018917758e-02,1.061152661680598262e-02,1.752749670039595309e-02,5.948086229652441159e-03,5.807303123625164997e-04,2.639683238011438339e-04,4.980202375714913587e-03,-1.636603607567091835e-03,2.490101187857457141e-02,2.182138143422789403e-03,-5.455345358556973508e-04,2.410910690717113763e-03,1.583809942806863047e-02,1.337439507259128744e-03,-1.427188737351517585e-02,-5.156181258249009983e-03,6.169819621645402513e-02,3.871535415750109420e-03,7.743070831500219273e-04,6.476022877254729478e-03,3.167619885613726007e-03,5.279366476022877085e-05,3.343598768147821969e-03,-5.003079630444345893e-02
